id,name,formatted_address,lat,lng,types,rating,user_rating_count
ChIJ70RXMNow0xQR9IJF6Uma0A4,Arya AVM,"Güzelkent, 2623. Sk. No:5, 06827 Etimesgut/Ankara, Türkiye",39.9924207,32.6140949,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",3.9,719,,OPERATIONAL,NORTH_COARSE
ChIJgQAcCcMw0xQRkTTO2l3lwv0,Galaxy AVM,"Güzelkent, Gazi Cd., 06827 Etimesgut/Ankara, Türkiye",39.988225199999995,32.6089742,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4,836,,OPERATIONAL,NORTH_COARSE
ChIJiWVs-Cox0xQRx7_ko1EHI60,3.Etap Özar Bazaar,"Şeyh Şamil, 168. Sk. No:5, 06824 Etimesgut/Ankara, Türkiye",39.996060799999995,32.6250224,"[""department_store"", ""store"", ""point_of_interest"", ""establishment""]",4,478,,OPERATIONAL,NORTH_COARSE
ChIJB24o_r430xQR4uAlFgHXGpU,Mad Parfüm Genel Merkezi,"Saray, Saraykent Caddesi No 5 D:5A, 06980 Kahramankazan/Ankara, Türkiye",40.052406399999995,32.5954865,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4.4,98,,OPERATIONAL,NORTH_COARSE
ChIJVayUVS8x0xQRMAEbKFI7ip4,CONCEPT ÇARŞI,"Yavuz Selim, 06827 Etimesgut/Ankara, Türkiye",40.0019061,32.6171587,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4,281,,OPERATIONAL,NORTH_COARSE
ChIJ26a00uIz0xQRqhIPMtV9O2c,Keresteciler Sitesi Cami,"Saray, 7. Cd. No:22, 06980 Kahramankazan/Ankara, Türkiye",40.036301,32.617131,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.8,160,,OPERATIONAL,NORTH_COARSE
ChIJVUC6ITU30xQRmqmPzXooO8Q,Eryaman Center Alışveriş Merkezi,"Şeyh Şamil, Eryaman Center No:3, 06930 Etimesgut/Ankara, Türkiye",40.0003083,32.6285366,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4,1434,,OPERATIONAL,NORTH_COARSE
ChIJVWxxR5hP0xQRWXePcuk_jmk,Harikalar Diyarı Giriş 3,"Yunus Emre, 06933 Sincan Osb/Sincan/Ankara, Türkiye",39.9818856,32.5874847,"[""park"", ""point_of_interest"", ""establishment""]",4.1,147,,OPERATIONAL,NORTH_COARSE
ChIJ5Vn9H_Mx0xQRQ7B3QCkp1nA,Sincan Belediyesi Fuar&Kongre ve Sanat& Kültür Merkezi,"Gazi Osmanpaşa, Çalkın Cd., 06932 Sincan/Ankara, Türkiye",39.9848025,32.5835979,"[""library"", ""point_of_interest"", ""establishment""]",4.2,38,,OPERATIONAL,NORTH_COARSE
ChIJT3gszDox0xQRDElGKaQokuA,Tarihi Aynalı Fırın Törekent Şube,"Gökçek Mah. 249.Sk. B Blok 47/M, Metro Son Durağı, Törekent, Karşısı, 06949 Sincan/Ankara, Türkiye",39.9872632,32.5591856,"[""bakery"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",3.7,897,,OPERATIONAL,NORTH_COARSE
ChIJw3OaqSM30xQRfLH7thiK0jk,Göksu Parkı,"Göksu, 06820 Etimesgut/Ankara, Türkiye",39.9934438,32.6541279,"[""park"", ""point_of_interest"", ""establishment""]",4.5,14811,,OPERATIONAL,NORTH_COARSE
ChIJP-3b2KA30xQRLv6GJbk43IU,Harper's Coffee & Roastery,"Turgut Özal, 2178. Sk No:1 D:A, 06370 Yenimahalle/Ankara, Türkiye",39.9905975,32.7017665,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.1,1250,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJ4_JLV0820xQRVIuZE6is4VQ,Çakırlar mado,"Yeni Batı, 06370 Yenimahalle/Ankara, Türkiye",39.982902,32.6892865,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",3.5,1836,PRICE_LEVEL_EXPENSIVE,OPERATIONAL,NORTH_COARSE
ChIJ-y8K2dc30xQRXx_x6oaRKmk,Anzelha Çakırlar,"Yeni Batı, 2416. Cd. 76/1, 06370 Yenimahalle/Ankara, Türkiye",39.9820133,32.689186,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.5,6436,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJdVRfRg430xQRxCH8vMwnmAA,McDonald's Çakırlar DT,"Turgut Özal, 1940. Cd No:23, 06370 Yenimahalle/Ankara, Türkiye",39.9856598,32.6999371,"[""fast_food_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.3,345,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJ_5Pb6uM20xQR17e0_9zwGBg,Shell,"Şehit Osman Avcı, Mülk Cd. 6 A, 06170 Yenimahalle/Ankara, Türkiye",39.9875676,32.657069,"[""gas_station"", ""convenience_store"", ""fast_food_restaurant"", ""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",2.9,142,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJ3ac4iwE50xQRzha4xqK9Veo,Ekleristan Çakırlar büyük göbek ANKARA,"Yeni Batı mahallesi Veysel Karani bulvarı astım skypark, Yeni Batı, D:1/1 no:5, 06370 Yenimahalle/Ankara, Türkiye",39.9879722,32.690942,"[""dessert_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.9,68,,OPERATIONAL,NORTH_COARSE
ChIJAd5Sgys30xQRtmRRz4oq0Xk,ARABİCA ASTİM COFFEE HOUSE,"Yeni Batı, Veysel Karani Blv. No:1 E3/4, 06370 Yenimahalle/Ankara, Türkiye",39.9877179,32.6909025,"[""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.2,735,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJxyap_lE30xQRUSgkYT_dY8A,Meşhur Dürüm Aspava Çakırlar,"ŞEHİT KAYMAKAM MUHAMMED, Yeni Batı, FATİH SAFİTÜRK BULV NO:78, 06370 Yenimahalle/Ankara, Türkiye",39.9822201,32.6893429,"[""turkish_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,1389,,OPERATIONAL,NORTH_COARSE
ChIJh665RE820xQRzcgl84HerUY,Bi Çorba Çakırlar,"Yeni Batı, 2419. Sk. Batıkent C Blok No:1, 06370 Yenimahalle/Ankara, Türkiye",39.9825338,32.6890644,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,2668,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJYzkTz0M30xQRD7tonc75D7o,GöksUN Fırın Pastane,"Susuz, Akıncılar Cd. No:22C D:A, 06105 Yenimahalle/Ankara, Türkiye",40.0063633,32.649070699999996,"[""bakery"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.5,491,,OPERATIONAL,NORTH_COARSE
ChIJAQAAAFsIgkARz9CR4iqTJcc,Levent Amusement Park,"F.S, Saray, M. Bulvarı No: 340, 06980 Kahramankazan/Ankara, Türkiye",40.0393639,32.638862100000004,"[""amusement_park"", ""point_of_interest"", ""establishment""]",3.6,57,,OPERATIONAL,NORTH_COARSE
ChIJ_8tW1sk30xQRH41AIOU8SAo,İLKER ALTUN BRANDS,"Yeni Batı, Veysel Karani Blv. 5400 sokak D:2A/1, 06370 Yenimahalle/Ankara, Türkiye",39.9904096,32.6594177,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",3.9,86,,OPERATIONAL,NORTH_COARSE
ChIJJ3fAFBw00xQRljWFWx7q9T8,Shell,"Ankara Bolu Yolu, Fatih Sultan, Mehmet Blv No:710, 06170 Yenimahalle/Ankara, Türkiye",40.029207,32.643086000000004,"[""gas_station"", ""sandwich_shop"", ""convenience_store"", ""car_wash"", ""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.8,79,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJ9____65O0xQR-ZEMMLbaLF8,Egypt Hookah Cafe,"Turgut Özal Mahallesi Şehit Kaymakam Muhammed Fatih Safitürk Bulvarı :45/2 Batıkent 06370, Turgut Özal, 06170 Yenimahalle/Ankara, Türkiye",39.9947668,32.6980467,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.1,672,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJpcrt7H830xQR5KQddRETExo,Çorbacı Hasan Usta (Çakırlar),"Yeni Batı, 2416. Cd. No: 82, 06370 Yenimahalle/Ankara, Türkiye",39.9823945,32.6896415,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,1122,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJw2yXoUs30xQRqDhhA9cfmLY,ZuuZuu Lounge,"Yeni Batı, 2421. Sk. No: 1, 06370 Yenimahalle/Ankara, Türkiye",39.9839121,32.6901192,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.1,115,,OPERATIONAL,NORTH_COARSE
ChIJaYBa45830xQRSp29u3jlri8,Bizim Mahalle Restoran,"Turgut Özal Mahallesi Şehit Kaymakam Muhammed Fatih Safitürk Bulvarı, Çakırlar, Batıkent Yolu 118/3, 06370 Yenimahalle/Ankara, Türkiye",39.9930685,32.6981177,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.5,367,,OPERATIONAL,NORTH_COARSE
ChIJZ74uW1830xQR1QF1d-eV3to,McDonald's Ankara Göksu,"Göksu, 2. İnönü Cd no: 12/8-9-10, 06820 Etimesgut/Ankara, Türkiye",40.0000207,32.6428912,"[""fast_food_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",2.6,271,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJkR5gSJBM0xQRKh-j4ZRCUwg,Forum Ankara Alışveriş Merkezi,"Ovacık, 06280 Keçiören/Ankara, Türkiye",40.017120399999996,32.8231491,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4,16662,,OPERATIONAL,NORTH_COARSE
ChIJJfqYgoVM0xQRBvQjmnL5-XQ,Kartaltepe Picnic Area,"Ovacık, 06280 Keçiören/Ankara, Türkiye",40.0113503,32.8186086,"[""picnic_ground"", ""rest_stop"", ""park"", ""point_of_interest"", ""establishment""]",4.2,2853,,CLOSED_TEMPORARILY,NORTH_COARSE
ChIJAwbvzdpL0xQR7tHA9wAffUg,Karşıyaka Cami,"İvedik, 06378 Yenimahalle/Ankara, Türkiye",40.0079705,32.792752799999995,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.5,59,,OPERATIONAL,NORTH_COARSE
ChIJg1EjZV9J0xQR7GMolfYXhNc,Has Döner İvedik Şubesi,"İvedikköy, Anadolu Blv No: 171, 06378 Yenimahalle/Ankara, Türkiye",40.0030222,32.7720243,"[""catering_service"", ""food_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,3873,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJBSSLsEY30xQRNtCs0hqiAqk,Adem Doruk İvedik Balık Alabalık Lokantası Yenimahalle,"İvedikköy, 2453. Cadde No:4/a, 06378 Yenimahalle/Ankara, Türkiye",40.0110039,32.7799131,"[""seafood_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,5400,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJK04VM5pL0xQRH88GU_thbws,Ahmet Efendi Mosque,"Çiğdemtepe, 06210 Yenimahalle/Ankara, Türkiye",40.0080694,32.792739399999995,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.6,2249,,OPERATIONAL,NORTH_COARSE
ChIJ3c8uBPNL0xQRs0QHk1qOeNc,Muradiye Cami,"Şehit Kubilay, Değirmendere Cd. No:20, 06210 Keçiören/Ankara, Türkiye",39.9919697,32.800633999999995,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.7,543,,OPERATIONAL,NORTH_COARSE
ChIJE0gpJmJL0xQR9qgWTCgy7Mk,Koçak fırın KOKOREÇ,"İvedikköy, Anadolu Blv No:193 D:4, 06000 Yenimahalle/Ankara, Türkiye",40.01095170000001,32.7749047,"[""restaurant"", ""bakery"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.3,2158,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJGwCNSaxO0xQRFo635vQhB5U,SAFARİ GARDEN RESTAURANT,"İvedikköy, 1501. Sk. no: 1, 06170 Yenimahalle/Ankara, Türkiye",40.0007732,32.7701353,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,1714,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJc5ZSn2JJ0xQRx8c_1OhSox4,Yahyalar Central Mosque,"Aşağı Yahyalar, 987/1. Sk., 06210 Yenimahalle/Ankara, Türkiye",39.9833517,32.7758446,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.8,441,,OPERATIONAL,NORTH_COARSE
ChIJyVyGenZM0xQROlIk1FooAvA,ÇAMALTI PASTANESİ - ANKARA,"Şehit Kubilay, Özlem Cd. No:2 D:A, 06020 Keçiören/Ankara, Türkiye",39.9957045,32.8106066,"[""breakfast_restaurant"", ""tea_house"", ""pizza_restaurant"", ""dessert_shop"", ""bakery"", ""confectionery"", ""cafe"", ""home_goods_store"", ""food_store"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,1356,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJUbAqqOVJ0xQRnMNCVTtT0pk,Köfteci Yusuf,"Macun Mh. 171. Sokak, Istanbul Yolu Kesişimi, İvedikköy, Anadolu Blv No:2/53, 06105 Yenimahalle/Ankara, Türkiye",40.0073918,32.7700062,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.8,3086,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJFypm2LBO0xQRLlJUpLYVGYU,Misbaşak İvedik Şubesi,"İvedik OSB, Melih Gökçek Blv. No:18 D:7, 06170 Yenimahalle/Ankara, Türkiye",39.991262899999995,32.7466115,"[""bakery"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.1,2417,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJmzFFDgBL0xQRz_wDQNvolY0,ANKARA KANATÇISI,"Tr Invest Corner, İvedikköy, Melih Gökçek Blv. D:1 no, 06560 Yenimahalle/Ankara, Türkiye",39.9999946,32.7725054,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.5,340,,OPERATIONAL,NORTH_COARSE
ChIJ-T4noJpM0xQRvR9wPMmu2mg,Semerkand Kültür Merkezi Ankara,"Ovacık, 706. Sk., 06280 Keçiören/Ankara, Türkiye",40.0170883,32.819535,"[""convention_center"", ""mosque"", ""sauna"", ""auditorium"", ""spa"", ""event_venue"", ""place_of_worship"", ""clothing_store"", ""public_bath"", ""swimming_pool"", ""gym"", ""sports_activity_location"", ""food_store"", ""health"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.5,2452,,OPERATIONAL,NORTH_COARSE
ChIJo8-lXwBL0xQRzvxfy1xk8ZM,Köfteci Yusuf,"İvedikköy, Anadolu Blv, 06378 Yenimahalle/Ankara, Türkiye",39.9967836,32.7736778,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,300,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJA388FNBL0xQRbXQzcUSp4A4,Paulmark Fabrika Satış Mağazası,"İvedik, 06378 Yenimahalle/Ankara, Türkiye",39.9921607,32.7736206,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4,658,,OPERATIONAL,NORTH_COARSE
ChIJ5ars429M0xQRHfqQ_REN0OE,AVVA Ankara Forum,"YOZGAT BULV. NO: 99 FORUM ANKARA OUTLET KAT: 1 NO:, Ovacık, D:137, 06280 Keçiören/Ankara, Türkiye",40.0176081,32.8229061,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4,8204,,OPERATIONAL,NORTH_COARSE
ChIJ7xYk0VVL0xQRqJUiqVwoj-s,Çatı Açık Büfe,"Serhat, Melih Gökçek Blv. No:129/C, 06378 Yenimahalle/Ankara, Türkiye",40.000558,32.764655999999995,"[""restaurant"", ""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.6,375,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJeQDbSM9L0xQRofDlDzDd7Mw,Shell,"İvedikköy, Anadolu Blv, 06170 Yenimahalle/Ankara, Türkiye",39.997445,32.773506,"[""gas_station"", ""coffee_shop"", ""convenience_store"", ""cafe"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4,326,PRICE_LEVEL_MODERATE,OPERATIONAL,NORTH_COARSE
ChIJX7VjWlRN0xQRpNYRn948EHg,Hacıkadın Mesire Alanı,"Şenyuva, Defne Cd. no:37, 06300 Keçiören/Ankara, Türkiye",40.0155817,32.889741799999996,"[""park"", ""point_of_interest"", ""establishment""]",3.7,1614,,OPERATIONAL,NORTH_COARSE
ChIJXfkpeBdN0xQRsx6PyKkSou0,Keçiören Evcil Hayvanlar Parkı,"Uyanış, Aşıkpaşa Cd., 06300 Keçiören/Ankara, Türkiye",40.007760499999996,32.8656368,"[""zoo"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",4.3,8426,,OPERATIONAL,NORTH_COARSE
ChIJhWh5FWxN0xQRHYWi5X3wqBw,Ankara Aktepe Stadium,"30, Adnan Menderes, Şht. Hakan Ülger Sk., 06300 Keçiören/Ankara, Türkiye",39.9991723,32.880662099999995,"[""stadium"", ""sports_complex"", ""event_venue"", ""sports_activity_location"", ""point_of_interest"", ""establishment""]",4,1899,,OPERATIONAL,NORTH_COARSE
ChIJyZrSgwZN0xQREsReKQFG3Q8,Site 2 Lokantası Abdurrahman Küçük Ovacık,"Ovacık, Yozgat Blv. No:64B-11, 06280 Keçiören/Ankara, Türkiye",40.0080753,32.825167,"[""restaurant"", ""turkish_restaurant"", ""point_of_interest"", ""food"", ""establishment""]",4.7,6785,,OPERATIONAL,NORTH_COARSE
ChIJjxYIdPlN0xQRS_Ivk7oVaO0,OSMANLI HALK PAZARI,"Pınarbaşı, Atlas Sk. NO: 3, 06280 Keçiören/Ankara, Türkiye",39.9995422,32.862055399999996,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",3.9,2339,,OPERATIONAL,NORTH_COARSE
ChIJgxK0cnNN0xQRNBKxFZegXOQ,MEŞHUR KOYUNCU ASPAVA,"Ovacık, Yozgat Blv. No: 68, 06280 Keçiören/Ankara, Türkiye",40.004752499999995,32.8244767,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",4,3453,,OPERATIONAL,NORTH_COARSE
ChIJoauFU-oJgkARQ7fhyi87djs,Bağlum Merkez Camii,"Karşıyaka, Hatipoğlu Cd. No:10, 06291 Keçiören/Ankara, Türkiye",40.0513629,32.842852,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.7,571,,OPERATIONAL,NORTH_COARSE
ChIJ7wlqUnNN0xQR6V6itlzUKDI,Gokcek Park,"Bağlarbaşı, Kızlarpınarı Cd. No:132, 06300 Keçiören/Ankara, Türkiye",39.993412,32.8760987,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",4,4529,,OPERATIONAL,NORTH_COARSE
ChIJOVhIpp4JgkARWQahHoV6DAQ,Han Çorba Pursaklar,"Yunus Emre, Özal Bulvarı No:9/a, 06145 Pursaklar/Ankara, Türkiye",40.0321204,32.9016622,"[""dessert_restaurant"", ""turkish_restaurant"", ""middle_eastern_restaurant"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",4.3,4226,,OPERATIONAL,NORTH_COARSE
ChIJQ8W0bVlM0xQRyIInDp7wxhs,Dilek Cami,"Esertepe, 06020 Keçiören/Ankara, Türkiye",39.9966667,32.8386111,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.7,561,,OPERATIONAL,NORTH_COARSE
ChIJjaWsqq5N0xQRpQ1-T36wAi0,Kuşcağız Aile Yaşam Merkezi,"Kuşcağız, Sanatoryum Cd. No:263, 06280 Keçiören/Ankara, Türkiye",40.0050661,32.8542626,"[""sports_complex"", ""gym"", ""park"", ""sports_activity_location"", ""health"", ""point_of_interest"", ""establishment""]",4,1211,,OPERATIONAL,NORTH_COARSE
ChIJS_IoahNO0xQRqWGe47stRss,Ankara University Faculty of Health Sciences,"Tepebaşı, Fatih Cd. No:197/A, PK:06290 Keçiören/Ankara, Türkiye",39.9956989,32.8625545,"[""university"", ""point_of_interest"", ""establishment""]",4,107,,OPERATIONAL,NORTH_COARSE
ChIJ2TII5flM0xQRwINqpqBReUc,Aşık Veysel Parkı,"Atapark, 1292. Sk. No:2, 06280 Keçiören/Ankara, Türkiye",40.0029359,32.842895,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",4.1,1434,,OPERATIONAL,NORTH_COARSE
ChIJD8Zg1RdN0xQRtfaQEwi6J74,Keçiören Lavanta ve Gül Bahçesi,"Ovacık, 06220 Keçiören/Ankara, Türkiye",40.0063044,32.830917899999996,"[""tourist_attraction"", ""point_of_interest"", ""establishment""]",4.3,418,,OPERATIONAL,NORTH_COARSE
ChIJtVkQvEIIgkARSLtNIqtF24c,Pursaklar Hicret Cami,"Fatih, Yavuz Blv. No:42, 06145 Pursaklar/Ankara, Türkiye",40.043994999999995,32.8997819,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.7,476,,OPERATIONAL,NORTH_COARSE
ChIJQ1wjDuJN0xQReXnoGT9trnY,Kuzey Ankara külliyesi,"Şenyuva, 06300 Keçiören/Ankara, Türkiye",40.010350599999995,32.8947357,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.8,66,,OPERATIONAL,NORTH_COARSE
ChIJ28dtaAUIgkARhs7EMn5BuPY,LC WAIKIKI,"Yunus Emre, Esenboğa Havaalanı Yolu 10. Km No:4, 06145 Pursaklar/Ankara, Türkiye",40.0272243,32.8965677,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4,3179,,OPERATIONAL,NORTH_COARSE
ChIJbwarDwUIgkARMZypyNzyN2A,DeFacto Outlet,"Tevfik İleri, Eskiköy Cd. 2. Sk, 06145 Pursaklar/Ankara, Türkiye",40.026128199999995,32.8967179,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4,2010,,OPERATIONAL,NORTH_COARSE
ChIJp7wGqH5T0xQR_IdKWQqBFG0,Çubuk 1 Barajı Rekreasyon Alanı,"Baraj, 06150 Altındağ/Ankara, Türkiye",40.0032035,32.9265736,"[""park"", ""point_of_interest"", ""establishment""]",4.5,3210,,OPERATIONAL,NORTH_COARSE
ChIJ_wSpW5AHgkAR4JhezL4jqtU,Karaköy Mesire Alanı,"Karacaören, 06365 Altındağ/Ankara, Türkiye",40.030967499999996,32.9447006,"[""hiking_area"", ""sports_activity_location"", ""park"", ""point_of_interest"", ""establishment""]",3.8,164,,OPERATIONAL,NORTH_COARSE
ChIJeU7O26AIgkARmw35Xc81XCk,Karakoy Ataturk Forest,"Karaköy Mh., 06145 Pursaklar/Ankara, Türkiye",40.0575951,32.9422779,"[""national_park"", ""park"", ""point_of_interest"", ""establishment""]",4.2,893,,OPERATIONAL,NORTH_COARSE
ChIJ9Xb1aWVT0xQRwtY50t3LwpM,Kopanlar kamp alanı,"Beytepe, 06140 Çankaya/Ankara, Türkiye",40.0037334,32.929249399999996,"[""campground"", ""lodging"", ""park"", ""point_of_interest"", ""establishment""]",3.3,16,,OPERATIONAL,NORTH_COARSE
ChIJveNILFMHgkARSsXQiY08Fok,Tastes Village Mosque,"Tatlar, 06105 Altındağ/Ankara, Türkiye",39.993804,32.9946355,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",3.8,16,,OPERATIONAL,NORTH_COARSE
ChIJv0DVnYsHgkARfja3jqrL-xY,Karaköy mesire alanı,"Baraj, 2WJX+G9, 06140 Altındağ/Ankara, Türkiye",40.0313321,32.9484834,"[""park"", ""point_of_interest"", ""establishment""]",4.5,33,,OPERATIONAL,NORTH_COARSE
ChIJk87ooDhT0xQRHO7KTZMxHks,Uzunburun Hobby Gardens,"Karapürçek, 527. Sk., 06165 Altındağ/Ankara, Türkiye",39.983551299999995,32.9661771,"[""garden"", ""park"", ""point_of_interest"", ""establishment""]",4.3,89,,OPERATIONAL,NORTH_COARSE
ChIJMaz8YWRT0xQRB1rYzwUrTTw,Teras cafe,"Baraj, Çubuk-1 Barajı, 06140 Altındağ/Ankara, Türkiye",40.0043536,32.9302013,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",3.6,27,,OPERATIONAL,NORTH_COARSE
ChIJA9ISECQHgkARDbqOxqkrLIE,ETAP 11 CAMI,"Kuzey Ankara 11. Etap 11 F، Baraj Mahallesi،، Baraj, 06150 Altındağ/Ankara, Türkiye",40.01578080000001,32.9063815,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4,9,,OPERATIONAL,NORTH_COARSE
ChIJg4miOd8HgkARwwZFgjE2pb0,Karacaören Merkez Cami,"Karacaören, 1550. Sk., 06365 Altındağ/Ankara, Türkiye",40.033077,32.920985,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.5,24,,OPERATIONAL,NORTH_COARSE
ChIJB_l7lnUIgkARHv0_bLEjw2c,Veysel Karani Cami,"Karacaören, 06150 Altındağ/Ankara, Türkiye",40.033566,32.917266,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.7,12,,OPERATIONAL,NORTH_COARSE
ChIJGeUGkuUHgkARrix8qgXusBM,Karacaören Parkı,"Karacaören, 2100. Cad, 06365 Altındağ/Ankara, Türkiye",40.0232422,32.9208783,"[""park"", ""point_of_interest"", ""establishment""]",3.8,70,,OPERATIONAL,NORTH_COARSE
ChIJGyKpYwBT0xQRU3Lh_vbXZbo,Seyir Terası,"Baraj, 2W3H+XV, 06140 Altındağ/Ankara, Türkiye",40.0048893,32.9297228,"[""garden"", ""park"", ""point_of_interest"", ""establishment""]",4.8,4,,OPERATIONAL,NORTH_COARSE
ChIJvcSvi4YHgkAR6OXm_nOXBbo,Karacaören mevlana cami,"Karacaören, 06365 Altındağ/Ankara, Türkiye",40.022853399999995,32.9205295,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",4.9,12,,CLOSED_TEMPORARILY,NORTH_COARSE
ChIJMSpAuEhT0xQRaWOEAHRjpyQ,Âlâ Teras Cafe,"Baraj, Baraj Cd., 06150 Altındağ/Ankara, Türkiye",40.0059998,32.9315125,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.9,18,,OPERATIONAL,NORTH_COARSE
ChIJaX7Dv9cHgkARTc57uJdEzKQ,Sanayi Cami,"Karacaören, 1638. Cd., 06365 Altındağ/Ankara, Türkiye",40.03769,32.926836,"[""mosque"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL,NORTH_COARSE
