id,name,formatted_address,lat,lng,types,rating,user_rating_count,price_level,business_status,primary_photo_name,source_type,suggested_category,already_in_system
ChIJhTJqh1lN0xQRkH7_3at2K9s,Büyük Ankara Camii Ve Külliyesi,"Şenyuva, 2007. Sokak No:6, 06300 Keçiören/Ankara, Türkiye",40.007542199999996,32.8919426,"[""mosque"", ""place_of_worship"", ""association_or_organization"", ""point_of_interest"", ""establishment""]",4.8,903,,OPERATIONAL,places/ChIJhTJqh1lN0xQRkH7_3at2K9s/photos/AU_ZVEF0flHu8eFP5JokV0Tiq0umTnR8IfnT7f1rUAS7MhZFxyw2yAcJoT4fJMZxP7Pzle8HHs8jKnox4kNTUJ3tHoqGoEbaM2kkbxl_0P092hb4mMp5kh8Fx0-UFukt198q65stdW4rFEJObE3Tb8S7bOoGtWEbMglCqwnOAr_YbWQIyrFHQ9IjM-FSnAiGfROIX_RBDFv-5NbOAPUKRLt4XOc-48nh1NWMQn__V5OgJYLH-j8ersRlfplESpnSHwBZsja1hVjm6cuz_FsezOYE-G5k_3s_DpQp75AazWXvHaI,mixed_nearby_12,unassigned,no
ChIJ8zHu-8NL0xQRjvPgq1v9q30,ASELSAN Macunköy Teknoloji Üssü,"Mehmet Akif Ersoy, 296. Cd No:16, 06200 Yenimahalle/Ankara, Türkiye",39.9659964,32.7645173,"[""point_of_interest"", ""establishment""]",4.8,891,,OPERATIONAL,places/ChIJ8zHu-8NL0xQRjvPgq1v9q30/photos/AU_ZVEGgGYG33Jh_m8hEOmDRK0RUGYyGgc9mttxt99QyOY4m8lBLzcqi2uFEuIHOy9IU73sKK69HzqE3ZjTRiQa_tvwOEPgNTPoAvSLNa27PNrPra6KL6xrngJ6HjwDIQfK_ObMrYw02Jni_GW22BQAkqN9XGDZvxetVUoZlPXUl9qSJKJ1KO2icbXMqd3zM6U_KaqZLJ2DuS1zm0jKI513LNFJyvuk8uPuruKA3s0nlOo_YfvJt9eCrN1oZNcisJmP5pGHj0OBsxFFjstaGyz8GOtptsVkdN30NSJjKH8yiTbCyxea_jNz77Sv0KWVmf-6n1jXszhf8h3eq8pe0FS1NtglAFYyGIOk6YimZa4S509f4Qz9vScjbMO814QDnsreRie_-kzj5GMhNe1Fc4u5NOhvaPCecp-bYWHvHFGWfeaNhL6C8,mixed_nearby_10,unassigned,no
ChIJsbQlVElP0xQRE0SyQ-CMMRA,Merkez Ankara,"Gazi, Hipodrom Cd. No: 9 D:22, 06330 Yenimahalle/Ankara, Türkiye",39.9427118,32.8343582,"[""service"", ""point_of_interest"", ""establishment""]",3.6,886,,OPERATIONAL,places/ChIJsbQlVElP0xQRE0SyQ-CMMRA/photos/AU_ZVEEAb4p2imMRL_wmzOoV3DzZ1B59t9bY4MDHw3LhQbVV9PKMGOXx2XMORc2ml8Wc-xAHH57OhAinBzVapySWuBdH3bpNT6xrmJmFLqpdL8Qe3yqfUEdx0qPmSzKNI4Y-YJiIljrrv6AzBGuGpV94wn75NBJOyBXizC27RyfpJz42FeOjvKwqGb1KSUtdNDCyH7mJoR0ej93mcUsEyEq3bObxZqY9-L-sVUuFRdtXuaxYybsriNGGwcZ_3HMjzzl1ZN-Ltg9iBWsa2JNuKtlIh-E17LelclIOY60DnFE1tZnIsA,mixed_nearby_2,unassigned,no
ChIJoz1PJhIRgkAR8vKpWtE6I6k,Göl Seyir İncek Kır Bahçesi,"İncek, Turgut Özal Blv. No:49, 06830 Gölbaşı/Ankara, Türkiye",39.7983626,32.696326,"[""wedding_venue"", ""event_venue"", ""point_of_interest"", ""service"", ""establishment""]",3.9,879,,OPERATIONAL,places/ChIJoz1PJhIRgkAR8vKpWtE6I6k/photos/AU_ZVEHSVF3CrCogbZfyNW8PTwZRWb2x7SGhLgExd6XEgu37DoF2APGz6vKZw-2fZ5-7JiMOHNDv4l38GRyF92HlwYNgCOaBg4GOwoVGAXTvLO9u3aT2BBK5kWPGJ8h_RWc6MqVusuE_y9QyPh324-8t6Muf6zg2v_Q0rC3lddtyvzk_Lu6hX2mHg5z9VeSZ_OlKBQcRsjY4ys-BAqRZjIQJqQMmnC0fxKw-OFR-LxeUvwHqyyd4nzvariio6kQLEXKbJeQ3M5jejhAV62Qr3rafJRIw_zOAm6-YW5dNLlHfBwYsHdeC8Y4Nw5zKUWiiMtWM6hNkfvWrzdvnEji2CBETOQkueT_wbbEm-RLGsw6kHfMXnnOlEVsAST19tH5BbC-OiI76YKv3dMOkFaP_6Vj03EuslCvK8lXuPg0NMNfExCWA0GC_mLun3C-oiccUxPb9,mixed_nearby_76,unassigned,no
ChIJ59zUH8RO0xQRrZuKE_Jd8pI,Gazi Mustafa Kemal State Hospital,"Emniyet, Silahtar Cd. No:6, 06560 Yenimahalle/Ankara, Türkiye",39.9449204,32.8239211,"[""hospital"", ""service"", ""health"", ""point_of_interest"", ""establishment""]",3.6,870,,OPERATIONAL,places/ChIJ59zUH8RO0xQRrZuKE_Jd8pI/photos/AU_ZVEEUUsyqMk_Ybp5sJ11IpRG50HAIm693RIBtjI1r4hY6_hzX2BPRsSzUCUPhUuZAElS0LdEssvxZOnLKl_ST0tUW-LbRTu1YgjK8HXf7fg4ZAB74whtYLSFtqUW_87OzjMFQw-3-pKbvKNBQ7a1ZlYZ08beG3mZ-M8HlyyrMkiQ3EuxByvHnl9kPVjSRplrrWincTRnCz6Utn7h1kWY0jneRm567x4h6c7p1owCYjUaqQZALbzcACaRVlyfASJo0tXF2iBKMrhA7XoOrZUUWLYn5xtyLlQn2FjGqOllNYALVt4iFmN0WreievyIXdOByKH7UC9Yzux7zijmbRbP55WPebQceJoDoeh4zSYFbpi9VjoL9gqAYAT19gUaKgB39iFvMpp0P5eVlx2wExAaZ9v4DWPU1xy9ndGDUg7YJtvL7_g,mixed_nearby_2,unassigned,no
ChIJp-DLuQYz0xQRuwIkwN2jc-E,TAI Misafirhane,"Ortabereket, 06946 Kahramankazan/Ankara, Türkiye",40.0829005,32.588952299999995,"[""hotel"", ""lodging"", ""point_of_interest"", ""establishment""]",4.6,854,,OPERATIONAL,places/ChIJp-DLuQYz0xQRuwIkwN2jc-E/photos/AU_ZVEGUqmV3XjfYfHBFrv08oCgTN0YyBFHgqSMmgn16jhbJLLtWwdgEH4Q7Y24ZxUxK2sifJk_mA6T8tBQ0UF1xGJrKs1cm6lr4UfsqvjGj5H6Wm8E0kP1kyVbNemAsQIcbP-LNoOhn4-P9d6iixChL8CSn6T8sfxP3_Hr1d7rpg9t8Vc47bQuOwY0lvdDey5YICUkgDlX2rbWnhbsR6dCKOPPqGm4hdiMcrgFJdzPLVwy_V-rMEZjUH7pVvP8RqdFEz7iEsIrWpL2W_Fin7tBs5nV7M_eCUjnbZ-muobo-RT-0fQ,mixed_nearby_78,unassigned,no
ChIJrfnt3NtR0xQRLffhpleXp5s,Mamak Devlet Hastanesi,"Üreğil, 1166. Cad. No:13, 06270 Mamak/Ankara, Türkiye",39.9139911,32.9548178,"[""hospital"", ""health"", ""point_of_interest"", ""service"", ""establishment""]",2.7,819,,OPERATIONAL,places/ChIJrfnt3NtR0xQRLffhpleXp5s/photos/AU_ZVEHZaRhRpBJOHReNnaAgxLQAVZpj4kdVSWb_14NUqqwaNUQc1B-tU7-UnHArnOwvBfCIs-WXh7YIN33iLRDLUCET7DmdcgT8LNPpP229ol1O5vk2aEA0XbOXnesljJKbJNrB8jviIR9_hVu4yV7CZo-KBYrJVdYsL8Of4lCxONI4tIgr3hUAwTSW3idT41Bm7UKsvpJTeb_YapYkN785OyqFi35r9ZcTYhTi_H-Ldc8HrW2UALwRhf7y9AsrT3PWrCPAgrJdRil9mV25K_v_cC0gZHfRRgmhfa5I0bo42-1TB28b0rW2WVQ071z3YRVQmYcEM3gfkffFhhy12pz2Mor9-4iZjO2wtkisaezGabof1m_DbfoT7UK-lzQrnhmr4CHC1fqq9tSAZepEG-XNZBu6y5JEoOyutLB1X-bpNNZv-h3Y,mixed_nearby_27,unassigned,no
ChIJuZdp1pFP0xQRZcubSxWSRrM,Bunch The Pub,"Çankaya, Galip Dede Sk. No: 5/D, 06690 Çankaya/Ankara, Türkiye",39.895624999999995,32.86018,"[""pub"", ""bar"", ""point_of_interest"", ""establishment""]",4.3,818,PRICE_LEVEL_MODERATE,OPERATIONAL,places/ChIJuZdp1pFP0xQRZcubSxWSRrM/photos/AU_ZVEHZdNdXTvi-I3xrFRR38zwFx_n-9QoCIp7ice0_Bbdewc-iRVwPzJZd_7CrdJhGJ8secPg2wuCiCfhziEPuJTH1MCFmfQbB4ey1nGb7kp_peC7LCxvb3PhSi0lIrgrw0yyWSmOmRSqh1wbaYdsNwob4YZviIsSlYe-0DFeYClSbjMuBtonFhOcsblcz5XxgzBPihQYqvRtouBTrQqtaIAG0skVF8o_jRW_RyMa8KkiQloqiHjm55MKJMDoGHO2wxc-4GohtNeXmxEnXkuGMhIM7mt7deIB65wIj95lv0828w6N7mExW4aGYDuuAJFeWYoKTRLCX-F7sPYA_a7x2GetxwRj6pG0cDIlX5yhHtkpj2HtWuAdxk6jhAtE2gjPS_-zc7HwqsRqYhsITAB9nz6cUKNSrMBqcc7c9oLOsFNcnqc4RJMun0SvFNIYHTVDr,mixed_nearby_3,unassigned,yes
ChIJBTYUgVdV0xQRmdn2TkoRyUQ,LeLe Gardens,"Karşıyaka, Eyüp Sabri Tuncer Caddesi No: 276, 06852 Mamak/Ankara, Türkiye",39.951627099999996,33.0780984,"[""point_of_interest"", ""establishment""]",4.3,812,PRICE_LEVEL_MODERATE,OPERATIONAL,places/ChIJBTYUgVdV0xQRmdn2TkoRyUQ/photos/AU_ZVEGKT_6P4EyOpDrBwmbdwRRJ6zJw_J2HoTEkm6mot384H6yBF2F8Nt4LVOAqqBdULp8sZjYcGAJMCCgh52IHCOZrbvEQzJQFBmURl4pPdZIN2WO07hsAYT_Z-DYmKwh94gAa6Q4z_40ykKnfPQn11RQLe0D_ADxYeDpcMAGdd_JpxXE-_NP7qWRx6Tdq_I2Py6MUtsT6rB8BHGKdE604qFuCq2jzalQ8092syphXMMV0laYiuZp-VkltP3BKXf7snRDlUNLlaD6zXQwfFx1mGbAoDBKGRbeFFm_BHgGza9VHE9xt96zcBJ-Q0JyZxDliBciG_-Gphh_IyPlTG-tkZaaR01OqquDJ8_PXbfjUIyZ8HYKL2WA3kqD0Y9jvhsv75cOX0sDE7cR9kjd1iSTcwm-qseHPdyIDevZ_UwlPt9-YVGe2QVKScZRB6qCJT0FE,mixed_nearby_35,unassigned,no
ChIJwyumhDZP0xQR1-jkNXRzbjs,Aşti,"Emek, 06490 Çankaya/Ankara, Türkiye",39.918178,32.8143858,"[""subway_station"", ""transit_station"", ""transportation_service"", ""point_of_interest"", ""establishment""]",3.8,808,,OPERATIONAL,places/ChIJwyumhDZP0xQR1-jkNXRzbjs/photos/AU_ZVEGh4moWMjfBStBIrgZ_T665Ds3hj7_JDkhJuVcHyQoK9vWCURfWiaxCeofa-n89wBT47bitqGCcQYAOYi0xg4ErNy8ERiMRrtKmkBJIJIRSx57c86EcDNdfwXFdrelZuBEAEVB4AUBgzgeXEYXycvtLtTEbdQOxJLciFl5mkMpNI0nxl1d4gGmtWmnSTXdwttTdJtSMFiiDFR2DYnscK2c2r4WsZOlIgZ8ZHQCHUZGW0lw0Sz1JosxhFEvXWvEjogH0F9L5RYmSH7pzU7yNxJGqvouhNKzHJJJ3RwZw9sh6U2idsnloCxpzovrZSmBbi1E7EOurPezznKQfKeYtR8KviKY8ykEeRZ6YBfFNY6dpRZmDIfBqfe4bhSsDjTU0UT6srlITNHkk_9GqyIsyimsirnZZzu6uoiINOk28LzvRnS-t,mixed_nearby_5,unassigned,no
ChIJ6yT-MwJN0xQRyaYk6CHUK2M,Ankara Atatürk Sanatoryum Eğitim ve Araştırma Hastanesi,"Kuşcağız, Sanatoryum Cd. No:271, 06290 Keçiören/Ankara, Türkiye",40.0007212,32.855578699999995,"[""hospital"", ""health"", ""point_of_interest"", ""service"", ""establishment""]",3,803,,OPERATIONAL,places/ChIJ6yT-MwJN0xQRyaYk6CHUK2M/photos/AU_ZVEFZhuCxJwF4OEG5HZkKvmJ49kD4puw5RwsaebNgGRVLRB3nT6mPlMwwlsv9AlS7ljun0SoICkHWfkxyFPHqHXuWfgBOxFsVotEZb47C3uOfbkBhqmrt8toNihDhQv_MKC44lzrPkMh87ZlyX_ujEqJPdfJ3SXlauCbdxjFT3BaAscN2thZN0DXL-ROWUhPV-YRZV7o9Ao5HyUQ3bqTF9MOYAX1Kznjw_JMcrOiVqIASQMPF2DmewqZUa9sRGHmm4FOxh9OVoWl8wlYFfgGRnJS_mUKxcCJ6KGCwdIaQVKQ-S_R_GSK0dFo-Nx7YAX14B27Sr3MCRXqooRHdvlrP3iKhHxEm4k2Oekyy1MJqBK6URFFP8uyJaRET3x0ZQo5DOVPTACiEMCFDS9xRnk3hYn9XEi3e1-Nlfvj5gm_HM9-G5A,mixed_nearby_7,unassigned,no
ChIJZ3GeYy890xQRixATJYhuZ5E,MM Migros,"Atayurt Mh, Evliya Çelebi Cd No:20, 06815 Etimesgut/Ankara, Türkiye",39.8413,32.54,"[""supermarket"", ""hypermarket"", ""grocery_store"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",3.9,800,,OPERATIONAL,places/ChIJZ3GeYy890xQRixATJYhuZ5E/photos/AU_ZVEHaiKCUjzWhBq6Boy0R5YipzzhA_AIUSXkzRI3e4kLF_fzjSPSbOuq-7ZFQjtUyFFTMHLuOYjpOLWBHqmN6fIPblTxnBZesK_Q7v5Em-WZNfwI9mRbBai-Za4bydDojC6CujNjYuQPD8554r066XZXTkK07-OIWTwh6ndPnlaI2089W1vP4nFpUsmxDZQZgeGIaXjY47yzdTtXVfI_txYUJ1VKTYc98BwhSF7VuhTrVXlwQuyf5HJTmFQJ00MvEO_KLufTtFo2-FeI3MmYk1tWB-Oc8aa6zRvXEXe38fwR2Hb0b92VMh745QJQqzN-mpHaEuOhGOw3QG-5dKudcLicbfrJKk6OaCWJ4BZMGXBxIU3hHbyZVFeMKVfM3hBfYQXJTIj5dlByy_cAg3o4dEnHy59RfK14SgE5aw1wawa4ierb7,mixed_nearby_81,unassigned,no
ChIJYcaxdl9N0xQRKcuKbykEQFs,Ayka Wedding Hall,"Yeşiltepe, 2.Etap Rekreasyon Alanı No:8, 06300 Keçiören/Ankara, Türkiye",40.0024389,32.8972376,"[""wedding_venue"", ""event_venue"", ""service"", ""point_of_interest"", ""establishment""]",4.2,794,,OPERATIONAL,places/ChIJYcaxdl9N0xQRKcuKbykEQFs/photos/AU_ZVEHWa8SipSt79fJXwxlWx9tbtyGQWa93YbVPaeApv5KZeiQGbZmvNvvcx2m8cySxaErJEKvLd7sveaPAB74Y1ySNSU2SoOLVFf1UWl57WAvAlC6RcKVr-WZULRmgRdKctV2OEiyvRfQaUa7ngE8H9qGbSRo8ITLhzg7lCDm67YwUKj_sfd3XeqEB0zreKlBhow3n1nqI-DKlCWtUvWRW4NDELNwn69EnSXnqjVaA9mlvWADXJbaIjxP3RVR5okKyk9v_EqZcHkBOZ_j5Xm2qetd8OpqJABj_zwmy1WcviYSYYw,mixed_nearby_12,unassigned,no
ChIJg2SZw3NP0xQR4uJU-hJhXLM,BAKAP Parkı,"Karaoğlan, BAKAP, Karaoğlan, 06830 Gölbaşı/Ankara, Türkiye",39.7265685,32.8074272,"[""botanical_garden"", ""point_of_interest"", ""establishment""]",4.4,792,,OPERATIONAL,places/ChIJg2SZw3NP0xQR4uJU-hJhXLM/photos/AU_ZVEGaGaZRFOB05aiREiCfsGWD0la6tO1XgwkwdQcPJR_tO9trBBsV55hwhRBXO5PszCuEka0j7-nxv1FjXY83z950Ay-sK7Hc3RudnQx6tLzle03shj2y5fPV-7EFxfv7p-YqOKOke-8-zIljDHw982KvZFneXbv4E0ZMeze7gTyDcbHs325bgMHjjIf1V9yXsyuFJKII-DopkCWrcqhxpvSSZj2db_VUFsQfp5HoHti98XFH3WDMERw2X8QAm-01KcWXV9u5pZGCIFeafuiNE-d-Ek5XgaczEGzUABandGNYJQ,mixed_nearby_84,unassigned,yes
ChIJzz-V1gdG0xQRV0ATbhKwGLw,Yamaha Baydar,"Birlik, 429. Cad. No:5, 06610 Çankaya/Ankara, Türkiye",39.8706226,32.8731712,"[""clothing_store"", ""auto_parts_store"", ""car_repair"", ""store"", ""point_of_interest"", ""service"", ""establishment""]",3.6,791,,OPERATIONAL,places/ChIJzz-V1gdG0xQRV0ATbhKwGLw/photos/AU_ZVEEKpgPSTm7s1dzZckc5h6I2I_Az16KLnkKN4ObhkidZypuwOBzC25prjUcuhEFaId1rid0u2yOkNPujBhGiPaMrQvyHSlLupM-xUjSS50MGjmjYwMdWbrZD-l3sQLMWkwALWwUPmbE721aakWHyYHK7WAZhYub1i5AvlFOTsQL7cb8F_TMVfSKBsUfjl5oIuS6zMSAmTgZ2H0Ou-gg-DdqoMalSlcEH4p3mIIIinusUycWRgKit5T90dc7eXKtHk4sgB0q_e2tQcmuBkQlOZ4PKBssKUxIfKoRuqikun3dJ3g,mixed_nearby_11,unassigned,no
ChIJZ1XarVox0xQRjb8DSLYf-r4,Referans Ankara,"Devlet, 259. Sk. No:4, 06824 Etimesgut/Ankara, Türkiye",39.97876,32.6105099,"[""point_of_interest"", ""service"", ""establishment""]",4,782,,OPERATIONAL,places/ChIJZ1XarVox0xQRjb8DSLYf-r4/photos/AU_ZVEE49e9xDnx0y7xeYw4DpgQZuTTZ_5WWwWU-35yz0pLG7kBixs3888bEEJ_F3gkTpGUUIkJS7n33chZF-oGGXEkTIykpShLtH5ka4MdIBnR2is7VcGQRUGrKpcVg4f-0qNx7whXeJZM3VcVrLTCEco-cAWq3QJWtBi75WrfE0mBxP2ziaftEskiIxsJbv_14FAOPw4Gg8b55XLFtY8UgTT4DN2r56tkhEGEKLhEW-cpYBHvy-Jja6BkNSxaD-7aG3SA4a00jWvvEsUGXZwN254NtGbbEsOfO_lh1MdRKnLmzOXgqrRTFQ72IskIb3KXOiedNpoiVdxnc7pVl3ERoOE96iWiWSfSgNN9y_WknfZ2zznDKMZdaDTyr_DCN8Yq8Xa05-sHp7Qru7Vph92QIddMw8WvTySR_a5k3SX_IvNTHYbRR,mixed_nearby_65,unassigned,no
ChIJcWWdKvxF0xQR45kc1w-lmD0,File Market,"Birlik, 451. Cd 13c D:2, 06610 Çankaya/Ankara, Türkiye",39.874351100000005,32.8763228,"[""supermarket"", ""grocery_store"", ""food_store"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",4.4,776,,OPERATIONAL,places/ChIJcWWdKvxF0xQR45kc1w-lmD0/photos/AU_ZVEEsxHjqmS-a7E-Vn_HwaCle-RxAtwKbOUxYqT2coMCfQnI8AZdH-9LLUkRE549vtHofPKtjnP0YOcUKTD5ps827CwVg3fNUZIHyv85s8MzXQvtEfWdvDecnvWcm6bUyzz521dis6ZXekDD5Nx3iSohfChUr_Nvz9FKxSjy8esnlgO1W-Yd5m173INIi_0mTb35cSVXv1uyrlFlK3CdvpGgB8U9JAq4EVC_194V3rYWHQZqOedV32FufEFIIAqSpqbk-Pleg7fD9fundncEMtF7CmozjiemjsIBPYvyIsxTJXg,mixed_nearby_11,unassigned,no
ChIJ2TscXipB0xQR4LBv4B6nOPs,Mogan Gölü Mangal Alanı,"Karşıyaka, Mogan Gölü Rekreasyon Alanı, 06830 Gölbaşı/Ankara, Türkiye",39.7655531,32.7820588,"[""park"", ""point_of_interest"", ""establishment""]",4.3,775,,OPERATIONAL,places/ChIJ2TscXipB0xQR4LBv4B6nOPs/photos/AU_ZVEE3l7KqaarwxWtw1NVnhDFf0IyKdnYUgH9Y3ADeND3mPeCpeB2Cot05VjH0f-iiQevpb2ZMTbjavti6cxxD6ngazQEopV3L4n32bZzPbz1LSP5P-zcjYGPSpo0RbxRBuJsma7GAbwKl_44bYsroonGL9zU5HWu5NcFsvjxx8CexkjdVT6t1_-z5y9i3grYPITLxXEzwSdDUOSKGK5XMsrFmfhMwoa_0rJsGM56WHzuapDRL8yGTk90U1znyZW3WLKWtTP9Qyr8kLLWcnmeSjAnJ7cYDscm0vdKCESK3VIoyFQMszK33tU5JO6FMnZyRvneR-ANmpehpKpEM7R2Cyq764bnFA6lhgKBMGxWpSs7Nunc9DRaqwH7wpG5B4tXcoip8aej5JnRxYSOOjRqJ5GMl1b8DkYylNWGQezGKXrQ,mixed_nearby_63,unassigned,yes
ChIJFxbbFyRX0xQRwcoIZ8Grpq8,Cyprus village Canyon,"Kıbrıs, 06270 Mamak/Ankara, Türkiye",39.868615399999996,33.0043566,"[""nature_preserve"", ""hiking_area"", ""park"", ""sports_activity_location"", ""point_of_interest"", ""establishment""]",3.7,772,,OPERATIONAL,places/ChIJFxbbFyRX0xQRwcoIZ8Grpq8/photos/AU_ZVEGE-dcWglTUvcz4vX1XYte3VkihoHECtQntdPYdPfaAMFQ8XgvjR76GRF-SElSBcXItUuVI2APi13mVdvcGlqMZcL7w8IWZ0atq108ygHqroEjg7Str9v74vyvs-Fn5M0lIlSFh9bJ-mmsvvPUI_wzJogohf6F44UASgAIHmQHrLLmMEDhHV1WG5PwxSV6jdzw5xkV7hCx40uR0vmpv5lgbcP1MI0ju01q_7Joc98dosMFsAqDNmijA0mPQPINwcZDWmvokZzFqrc84yJyBsLjBW6-JaQ635O0p8Jhz4XcZFg,mixed_nearby_40,unassigned,yes
ChIJOYY8-Xg50xQRCRItiAWhLcA,HAYALİNN RESTAURANT DÜĞÜN CAFE,"Yeni, Bağlıca, 1035. Sk no:30, 06790 Etimesgut/Ankara, Türkiye",39.9050617,32.6435566,"[""breakfast_restaurant"", ""sports_activity_location"", ""restaurant"", ""food"", ""live_music_venue"", ""event_venue"", ""point_of_interest"", ""establishment""]",4.1,770,,OPERATIONAL,places/ChIJOYY8-Xg50xQRCRItiAWhLcA/photos/AU_ZVEEy6qyzDQnewSKCxWfE4k2qiyCNdr4CW2nCQSpDI7GHZJ97s-TGNmMbRNtdINvaKCCIXHgH8pOjHvgQOJM8wO1PdkHw9nwK6fVWeZ5x2voMb95zQ_J2Rs63ssV0nswn36jXLcTPdJC_csvRlfWtAMi66Ss1nDUHLwZpRo0u4EAZmIQOvCQd6hGfRLVckUYtVmImTiCiGJ92MJQCWhhZX8ZKgyL3_hSZaAg9Mj4KnUvQdUM6r_68_G9Di7qCCLr7j3QUVWjv5MjSmmg_DxCzPqEVtbI27Dvccr-fSQKgIpBfIQ,mixed_nearby_39,unassigned,yes
ChIJx4wRjH1A0xQRhIoWvgiySjg,Atılım University,"Kızılcaşar, 1184. Cad No:13, 06830 Gölbaşı/Ankara, Türkiye",39.8145003,32.7250581,"[""university"", ""point_of_interest"", ""educational_institution"", ""establishment""]",3.9,770,,OPERATIONAL,places/ChIJx4wRjH1A0xQRhIoWvgiySjg/photos/AU_ZVEFtx6qHed0HH0-yoWaFkSzn3yOqow3L9nGw8ZQWQAoxCqgklPZh8bQssSV4XLDe5BHTzcTiWRjesnKDMit9SykOsR0hBKlR8J8sFJhVVlXyFOw3kCm1_F9i11s6MjEBjxk_xorDjJnsTq8SDA2yO0JCTgsp4lqh4ZZwQDx2G_Ai4SL2JeztmsImg3ae19nsxyQ4-k3P0l4RbIB8aO8eD9pcR8fn_4UejIlcMS8jxIFTt9zLCTHbJ22WpECZVK_9iWQoVhojxlZ4QjaxCGbqhLfN_7L6tmfwTnaC0olX8g6-Cg,mixed_nearby_42,unassigned,no
ChIJ6b1FKzhI0xQRiYRDWv8vNiA,No 19 Boutique Hotel,"Birlik, 457. Sk. No:19, 06680 Çankaya/Ankara, Türkiye",39.8772112,32.8776395,"[""hotel"", ""lodging"", ""point_of_interest"", ""establishment""]",4.1,769,,OPERATIONAL,places/ChIJ6b1FKzhI0xQRiYRDWv8vNiA/photos/AU_ZVEFw-JFJVhQG0GZWsZj3M8VcplrfVtBarAD9xZd6amRl1HUmgaj-htQBjiwCtjton5kP0p1tScOOojlAHTDel_4GzgBByYwpL9BtbDv6iZK_QzxbtWsh3rs-0uneOmjq3IvU59gPYBUPuD-ovFPq5iAF8wLonlFpeNwgBx7XHoCMO_3GUgBtEz-4r0gBYIPiA3lQSFLCHcnsL2jm2KthBlVpsewTtCmgLOSyg37tyq9TgsUrBDzRiB7mMEfK2tYChIx2F12UqaMwYIxXPJarBR1bPv51SIA4oHpWssWNyqB1hw,mixed_nearby_11,unassigned,no
ChIJVVVVVYY30xQRBLgMvxJTxS8,Etimesgut Şehit Sait Ertürk Devlet Hastanesi,"İstasyon Mah Leylak Cad, İstasyon, Ulubatlı Hasan Cd No : 5, 06790 Etimesgut/Ankara, Türkiye",39.945235,32.6678685,"[""hospital"", ""health"", ""point_of_interest"", ""service"", ""establishment""]",2.8,769,,OPERATIONAL,places/ChIJVVVVVYY30xQRBLgMvxJTxS8/photos/AU_ZVEGfsAKgzjp9bRJ6J7H8ReQVUQ93rzkZj9oGBwtE5Qay1bNu5UyzDLaWq6m_Q2oXywkoSh5a9vC1SUY5M7dSQPHJEDZZvmWPk4MN9JFCeYr9LJy5L0FvS7QGe5xgy0trNVv7aYm5a8hS9nK7GwsT3xO45OKaAeLmTR6eS8MuPF_A5Jz8jnaok1XuwO6jSmZsga6uYxMxJy6hQC_-Cbk792OXNGik_scyXQrHUkkAwOEvgEdG9YuT72i-3c1iIkrCNzrCSK2mov8lNA0amDzaUgkZm0L-mRnYetq2tBQFPemucAVYcjEzQlfuKm8U-R_-QjmYDmN9GWveh2hV5EKc_rnRmsfCQEMdz6_L815WxtAZxW67wn0qLRggovWpej0FOOGyVpTqnARjeGzcxeMOHDl8g2MM1z3RxfGfFXZilmRhX9Rg,mixed_nearby_31,unassigned,no
ChIJjeCbG_s30xQRhG-XaMeR0MM,Mercedes-Benz Hasmer Ankara,"Bahçekapı, Sanayi Blv. No:22 / 43-44-45-46-47 D:48, 06797 Etimesgut/Ankara, Türkiye",39.9379348,32.7125511,"[""chauffeur_service"", ""auto_parts_store"", ""car_dealer"", ""car_repair"", ""store"", ""transportation_service"", ""point_of_interest"", ""service"", ""establishment""]",4.4,765,,OPERATIONAL,places/ChIJjeCbG_s30xQRhG-XaMeR0MM/photos/AU_ZVEGCqPwed6cY0ywJ4DPLXHdFAq0PwUGbRzlaRwIFJo87clNj14IEIEJy5wkB9R6XMSesvQERynwvrQ-cld2fliKBrsYgV7-aCI4OHDVCiXGDXgCE-sTYoj1ZpA5MKMgn1BEGiIJrhy0hFd9lIM1BYSm68T3OYAJwIs8nLRE17EZ5SnnSfJ9GDlzhYtGAO4DxYbVB5ecvGVExRKbRdWgA0W7QJF7gUipJCJry6NPHffQzeu9f4WU-7KO8QweploTkNbWQhhE8OR4Z1CBz81uHhuzy4JwgexAU2iMCndbpif4pP0Xi_bUCI7wA2_ILl9geYMtMz5x75ANN3CgiwYu35YEjXZwiIE0FvclOni3zjIdhNU3XA07OZNtYPwJXljr7ToqbtJNqnS-5ybuah0xAcI3q-yjC54g4MLdratijkgc,mixed_nearby_18,unassigned,no
